CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
3044;35045;07/12/2025;1;1;07CP00D;3595;1;3381;JAMILA                   ;SID97A      ;SLIP ALTO PIZZO E COTONE NATURAL        ;2280      ;4;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID97A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;35020;06/12/2025;2;1;06CP00D;3576;1;3381;JAMILA                   ;LBD2579     ;BABYDOLL TULLE E PIZZO SHEER GLAMOUR    ;019       ;3;1;1;0;399;0;0;399;0;399;PRODUTO ACABADO          ;;LINGERIE                 ;COMBINACAO               ;1;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LBD2579                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;
3044;32543;07/07/2025;1;1;077P004;1370;1;3381;JAMILA                   ;PDC66A      ;PANTALONCINO COTONE SUPIMA TAGLIO VIVO  ;044       ;25;1;1;0;139;0;0;139;0;139;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;PDC66A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;
3044;33123;07/08/2025;3;1;078P008;1897;1;3381;JAMILA                   ;SCD96P      ;CULOTTE ALTA PIZZO                      ;044_V2    ;5;1;1;0;44,43;0;7;4443;0;4450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;33123;07/08/2025;1;1;078P008;1897;1;3381;JAMILA                   ;SCD96P      ;CULOTTE ALTA PIZZO                      ;2280      ;5;1;1;0;44,43;0;7;4443;0;4450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;33123;07/08/2025;2;1;078P008;1897;1;3381;JAMILA                   ;SCD96P      ;CULOTTE ALTA PIZZO                      ;019       ;5;1;1;0;44,43;0;7;4443;0;4450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;33985;07/10/2025;4;1;07AP003;2689;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;7854      ;3;1;1;0;0,01;0;0;0;0;1;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33985;07/10/2025;2;1;07AP003;2689;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;2280      ;3;1;1;0;89;0;0;4267;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;35045;07/12/2025;3;1;07CP00D;3595;1;3381;JAMILA                   ;SID97A      ;SLIP ALTO PIZZO E COTONE NATURAL        ;044_V2    ;4;1;1;0;88,71;0;29;8871;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID97A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;35045;07/12/2025;4;1;07CP00D;3595;1;3381;JAMILA                   ;SID97A      ;SLIP ALTO PIZZO E COTONE NATURAL        ;044_V2    ;4;1;1;0;88,71;0;29;8871;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID97A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;30007;08/01/2025;4;1;081P011;24865;1;3381;JAMILA                   ;SCD49V      ;CALCINHA                                ;502I      ;3;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33134;08/08/2025;2;1;088P008;1907;1;3381;JAMILA                   ;RSD92E      ;EMMA SETA                               ;163I      ;9;1;1;0;329;0;0;329;0;329;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RSD92E                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2B      ;1;SENHORA                  ;SENHORA                  ;
3044;33136;08/08/2025;4;1;088P00A;1909;1;3381;JAMILA                   ;SBD2555     ;BRASILIANO INTRIGUING BEAUTY            ;019       ;4;1;1;0;54,5;0;0;5450;0;5450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2555                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33136;08/08/2025;2;1;088P00A;1909;1;3381;JAMILA                   ;RBD2555     ;BALCONCINO INTRIGUING BEAUTY            ;019       ;10;1;1;0;149,5;0;0;14950;0;14950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RBD2555                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;
3044;34440;08/11/2025;1;1;08BP00F;3104;1;3381;JAMILA                   ;AI1233A     ;MASCHERINA SETA                         ;163I      ;1;1;1;0;149;0;0;149;0;149;PRODUTO ACABADO          ;;ACESSORIOS               ;ACESSORIOS               ;2;Z_TAGLIE_I003 TAGLIA UNIC;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;AI1233A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;
3044;33985;07/10/2025;3;1;07AP003;2689;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;336I      ;3;1;1;0;89;0;0;4267;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;33985;07/10/2025;1;1;07AP003;2689;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;019       ;3;1;1;0;89;0;0;4267;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;35045;07/12/2025;2;1;07CP00D;3595;1;3381;JAMILA                   ;SID2570     ;SLIP SOPHISTICATED ALLURE               ;863J      ;4;1;1;0;128,58;0;42;12858;0;129;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2570                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;30912;08/03/2025;2;1;083P00F;25647;1;3381;JAMILA                   ;LTD71S      ;PIJAMA SENDO PARTE SUPERIOR             ;657J      ;25;0;-1;-1;-379;-379;0;0;0;0;PRODUTO ACABADO          ;;CAMISOLAS                ;TOP                      ;3;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LTD71S                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;
3044;33134;08/08/2025;1;1;088P008;1907;1;3381;JAMILA                   ;RI49T2      ;SUTIA                                   ;044_V2    ;9;1;1;0;229;0;0;229;0;229;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI49T2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2B      ;1;SENHORA                  ;SENHORA                  ;
3044;33136;08/08/2025;6;1;088P00A;1909;1;3381;JAMILA                   ;SPD96F      ;PERIZOMA PIZZO FIANCHETTO               ;001       ;4;1;1;0;44,5;0;0;4450;0;4450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SPD96F                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33144;08/08/2025;1;1;088P012;1916;1;3381;JAMILA                   ;LTD71S      ;PIJAMA SENDO PARTE SUPERIOR             ;1467      ;24;1;1;0;379;0;0;379;0;379;PRODUTO ACABADO          ;;CAMISOLAS                ;TOP                      ;3;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LTD71S                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;
3044;34435;08/11/2025;2;1;08BP00A;3099;1;3381;JAMILA                   ;LTD71S      ;PIJAMA SENDO PARTE SUPERIOR             ;2127      ;26;0;-1;-1;-379;-379;0;0;0;0;PRODUTO ACABADO          ;;CAMISOLAS                ;TOP                      ;3;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LTD71S                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;XL      ;1;SENHORA                  ;SENHORA                  ;
3044;34435;08/11/2025;1;1;08BP00A;3099;1;3381;JAMILA                   ;RPD92L      ;SUTIA                                   ;2127      ;19;0;-1;-1;-369;-369;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RPD92L                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;
3044;35063;08/12/2025;3;1;08CP00A;3610;1;3381;JAMILA                   ;LTD71S      ;PIJAMA SENDO PARTE SUPERIOR             ;019       ;25;1;1;0;378,61;0;39;37861;0;379;PRODUTO ACABADO          ;;CAMISOLAS                ;TOP                      ;3;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LTD71S                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;
3044;30015;09/01/2025;3;1;091P007;24873;1;3381;JAMILA                   ;SID2525     ;SLIP INTRICATE SURFACES                 ;9888      ;2;1;1;0;29,7;0;0;2970;0;2970;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2525                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;30015;09/01/2025;6;1;091P007;24873;1;3381;JAMILA                   ;SID2533     ;SLIP VACANZE ITALIANE                   ;2127      ;2;1;1;0;64,5;0;0;6450;0;6450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2533                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;30015;09/01/2025;7;1;091P007;24873;1;3381;JAMILA                   ;RID2527     ;SOFIA BUSTIER THE MOST ROMANTIC SEASON  ;542J      ;10;1;1;0;164,5;0;0;16450;0;16450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID2527                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;
3044;30015;09/01/2025;8;1;091P007;24873;1;3381;JAMILA                   ;RIS2536     ;TIZIANA GOOD MORNING SANTORINI          ;575J      ;10;1;1;0;174,3;0;0;17430;0;17430;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS2536                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;
3044;30017;09/01/2025;3;1;091P009;24875;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;336I      ;3;1;1;0;78,89;0;11;7889;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;30017;09/01/2025;2;1;091P009;24875;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;7854      ;3;1;1;0;78,89;0;11;7889;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;30017;09/01/2025;7;1;091P009;24875;1;3381;JAMILA                   ;RSD96M      ;LARA PIZZO                              ;2280      ;10;1;1;0;228,67;0;33;22867;0;229;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RSD96M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;
3044;30023;09/01/2025;3;1;091P00F;24881;1;3381;JAMILA                   ;SID2533     ;SLIP VACANZE ITALIANE                   ;2127      ;2;0;-1;-1;-64,5;-6450;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2533                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;32577;09/07/2025;4;1;097P007;1400;1;3381;JAMILA                   ;SPD96F      ;PERIZOMA PIZZO FIANCHETTO               ;044_V2    ;3;1;1;0;62,3;0;0;6230;0;6230;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SPD96F                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;32578;09/07/2025;4;1;097P008;1401;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;044_V2    ;4;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;32578;09/07/2025;1;1;097P008;1401;1;3381;JAMILA                   ;RID49R      ;SOFIA MICRO ULTRA LIGHT                 ;417I      ;10;1;1;0;258,76;0;24;25876;0;259;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID49R                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;
3044;32580;09/07/2025;3;1;097P00A;1403;1;3381;JAMILA                   ;SB97O2      ;BRASILIANO 80 PIZZO E MICROFIBRA        ;347J      ;3;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97O2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;32580;09/07/2025;6;1;097P00A;1403;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;077I      ;3;1;1;0;88,87;0;13;8887;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;32580;09/07/2025;4;1;097P00A;1403;1;3381;JAMILA                   ;SB97O2      ;BRASILIANO 80 PIZZO E MICROFIBRA        ;848J      ;3;1;1;0;88,87;0;13;8887;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97O2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;32580;09/07/2025;5;1;097P00A;1403;1;3381;JAMILA                   ;SB97M3      ;BRASILIANO CARIOCA PIZZO E MICROFIBRA   ;019       ;3;1;1;0;88,87;0;13;8887;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97M3                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;32580;09/07/2025;1;1;097P00A;1403;1;3381;JAMILA                   ;RID2545     ;SOFIA HER BEAUTY                        ;019       ;15;1;1;0;229,94;0;36;22994;0;23030;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID2545                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;
3044;32583;09/07/2025;2;1;097P00D;1406;1;3381;JAMILA                   ;RI49T2      ;SUTIA                                   ;044_V2    ;15;1;1;0;229;0;0;229;0;229;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI49T2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;
3044;33166;09/08/2025;4;1;098P014;1935;1;3381;JAMILA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;654J      ;2;1;1;0;26,7;0;0;2670;0;2670;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;33907;01/10/2025;3;1;01AP008;2615;1;3381;JAMILA                   ;RID49F      ;FRANCESCA MICRO ULTRA LIGHT             ;044_V2    ;19;1;1;0;258,76;0;24;25876;0;259;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID49F                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;
3044;33920;01/10/2025;5;1;01AP015;2627;1;3381;JAMILA                   ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;001       ;4;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33920;01/10/2025;8;1;01AP015;2627;1;3381;JAMILA                   ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;019       ;4;1;1;0;88,92;0;8;8892;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33920;01/10/2025;6;1;01AP015;2627;1;3381;JAMILA                   ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;852J      ;4;1;1;0;88,92;0;8;8892;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33920;01/10/2025;7;1;01AP015;2627;1;3381;JAMILA                   ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;850J      ;4;1;1;0;88,92;0;8;8892;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33920;01/10/2025;9;1;01AP015;2627;1;3381;JAMILA                   ;SBD1294     ;BRASILIANO PRETTY FLOWERS               ;9887      ;25;1;1;0;128,88;0;12;12888;0;129;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33920;01/10/2025;10;1;01AP015;2627;1;3381;JAMILA                   ;SBD1294     ;BRASILIANO PRETTY FLOWERS               ;2280      ;25;1;1;0;128,88;0;12;12888;0;129;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33920;01/10/2025;3;1;01AP015;2627;1;3381;JAMILA                   ;RBD1294     ;DANIELA PRETTY FLOWERS                  ;9887      ;14;1;1;0;338,66;0;34;33866;0;339;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;3;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RBD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;
3044;34339;01/11/2025;1;1;01BP008;3016;1;3381;JAMILA                   ;RSP54E      ;ERI MICROFIBRA                          ;044_V4    ;2;1;1;0;249;0;0;249;0;249;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;TAGLIE XS/S-L/XL ACC COPP;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;                         ;;CALZEDONIA S.P.A.        ;                         ;                         ;S/M     ;1;SENHORA                  ;SENHORA                  ;
3044;34929;01/12/2025;1;1;01CP013;3501;1;3381;JAMILA                   ;SB70V2      ;CALCINHA                                ;019       ;23;1;1;0;1;0;1;1;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB70V2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;34930;01/12/2025;1;1;01CP014;3502;1;3381;JAMILA                   ;SBD2567     ;BRASILIANO EMBRACE SIMPLICITY           ;850J      ;3;1;1;0;64,5;0;0;6450;0;6450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2567                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;34930;01/12/2025;4;1;01CP014;3502;1;3381;JAMILA                   ;SBD2567     ;BRASILIANO EMBRACE SIMPLICITY           ;850J      ;3;1;1;0;64,5;0;0;6450;0;6450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2567                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
